left,top,right,bottom,id
240672.5654112786578480,5074124.1833427101373672,240872.5654112786578480,5074324.1833427101373672,"95"
240672.5654112786578480,5073924.1833427101373672,240872.5654112786578480,5074124.1833427101373672,"96"
240672.5654112786578480,5073724.1833427101373672,240872.5654112786578480,5073924.1833427101373672,"97"
240672.5654112786578480,5073524.1833427101373672,240872.5654112786578480,5073724.1833427101373672,"98"
240672.5654112786578480,5073324.1833427101373672,240872.5654112786578480,5073524.1833427101373672,"99"
240672.5654112786578480,5073124.1833427101373672,240872.5654112786578480,5073324.1833427101373672,"100"
240672.5654112786578480,5072924.1833427101373672,240872.5654112786578480,5073124.1833427101373672,"101"
240672.5654112786578480,5072724.1833427101373672,240872.5654112786578480,5072924.1833427101373672,"102"
240672.5654112786578480,5072524.1833427101373672,240872.5654112786578480,5072724.1833427101373672,"103"
240672.5654112786578480,5072324.1833427101373672,240872.5654112786578480,5072524.1833427101373672,"104"
240672.5654112786578480,5072124.1833427101373672,240872.5654112786578480,5072324.1833427101373672,"105"
240672.5654112786578480,5071924.1833427101373672,240872.5654112786578480,5072124.1833427101373672,"106"
240672.5654112786578480,5071724.1833427101373672,240872.5654112786578480,5071924.1833427101373672,"107"
240672.5654112786578480,5071524.1833427101373672,240872.5654112786578480,5071724.1833427101373672,"108"
240672.5654112786578480,5071324.1833427101373672,240872.5654112786578480,5071524.1833427101373672,"109"
240672.5654112786578480,5071124.1833427101373672,240872.5654112786578480,5071324.1833427101373672,"110"
240672.5654112786578480,5070924.1833427101373672,240872.5654112786578480,5071124.1833427101373672,"111"
240672.5654112786578480,5070724.1833427101373672,240872.5654112786578480,5070924.1833427101373672,"112"
240672.5654112786578480,5070524.1833427101373672,240872.5654112786578480,5070724.1833427101373672,"113"
240672.5654112786578480,5070324.1833427101373672,240872.5654112786578480,5070524.1833427101373672,"114"
240672.5654112786578480,5070124.1833427101373672,240872.5654112786578480,5070324.1833427101373672,"115"
240672.5654112786578480,5069924.1833427101373672,240872.5654112786578480,5070124.1833427101373672,"116"
240872.5654112786578480,5075524.1833427101373672,241072.5654112786578480,5075724.1833427101373672,"117"
240872.5654112786578480,5075324.1833427101373672,241072.5654112786578480,5075524.1833427101373672,"118"
240872.5654112786578480,5075124.1833427101373672,241072.5654112786578480,5075324.1833427101373672,"119"
240872.5654112786578480,5074924.1833427101373672,241072.5654112786578480,5075124.1833427101373672,"120"
240872.5654112786578480,5074724.1833427101373672,241072.5654112786578480,5074924.1833427101373672,"121"
240872.5654112786578480,5074524.1833427101373672,241072.5654112786578480,5074724.1833427101373672,"122"
240872.5654112786578480,5074324.1833427101373672,241072.5654112786578480,5074524.1833427101373672,"123"
240872.5654112786578480,5074124.1833427101373672,241072.5654112786578480,5074324.1833427101373672,"124"
240872.5654112786578480,5073924.1833427101373672,241072.5654112786578480,5074124.1833427101373672,"125"
240872.5654112786578480,5073724.1833427101373672,241072.5654112786578480,5073924.1833427101373672,"126"
240872.5654112786578480,5073524.1833427101373672,241072.5654112786578480,5073724.1833427101373672,"127"
240872.5654112786578480,5073324.1833427101373672,241072.5654112786578480,5073524.1833427101373672,"128"
240872.5654112786578480,5073124.1833427101373672,241072.5654112786578480,5073324.1833427101373672,"129"
240872.5654112786578480,5072924.1833427101373672,241072.5654112786578480,5073124.1833427101373672,"130"
240872.5654112786578480,5072724.1833427101373672,241072.5654112786578480,5072924.1833427101373672,"131"
240872.5654112786578480,5072524.1833427101373672,241072.5654112786578480,5072724.1833427101373672,"132"
240872.5654112786578480,5072324.1833427101373672,241072.5654112786578480,5072524.1833427101373672,"133"
240872.5654112786578480,5072124.1833427101373672,241072.5654112786578480,5072324.1833427101373672,"134"
240872.5654112786578480,5071924.1833427101373672,241072.5654112786578480,5072124.1833427101373672,"135"
240872.5654112786578480,5071724.1833427101373672,241072.5654112786578480,5071924.1833427101373672,"136"
240872.5654112786578480,5071524.1833427101373672,241072.5654112786578480,5071724.1833427101373672,"137"
240872.5654112786578480,5071324.1833427101373672,241072.5654112786578480,5071524.1833427101373672,"138"
240872.5654112786578480,5071124.1833427101373672,241072.5654112786578480,5071324.1833427101373672,"139"
240872.5654112786578480,5070924.1833427101373672,241072.5654112786578480,5071124.1833427101373672,"140"
240872.5654112786578480,5070724.1833427101373672,241072.5654112786578480,5070924.1833427101373672,"141"
240872.5654112786578480,5070524.1833427101373672,241072.5654112786578480,5070724.1833427101373672,"142"
240872.5654112786578480,5070324.1833427101373672,241072.5654112786578480,5070524.1833427101373672,"143"
240872.5654112786578480,5070124.1833427101373672,241072.5654112786578480,5070324.1833427101373672,"144"
240872.5654112786578480,5069924.1833427101373672,241072.5654112786578480,5070124.1833427101373672,"145"
241072.5654112786578480,5075524.1833427101373672,241272.5654112786578480,5075724.1833427101373672,"146"
241072.5654112786578480,5075324.1833427101373672,241272.5654112786578480,5075524.1833427101373672,"147"
241072.5654112786578480,5075124.1833427101373672,241272.5654112786578480,5075324.1833427101373672,"148"
241072.5654112786578480,5074924.1833427101373672,241272.5654112786578480,5075124.1833427101373672,"149"
241072.5654112786578480,5074724.1833427101373672,241272.5654112786578480,5074924.1833427101373672,"150"
241072.5654112786578480,5074524.1833427101373672,241272.5654112786578480,5074724.1833427101373672,"151"
241072.5654112786578480,5074324.1833427101373672,241272.5654112786578480,5074524.1833427101373672,"152"
241072.5654112786578480,5074124.1833427101373672,241272.5654112786578480,5074324.1833427101373672,"153"
241072.5654112786578480,5073924.1833427101373672,241272.5654112786578480,5074124.1833427101373672,"154"
241072.5654112786578480,5073724.1833427101373672,241272.5654112786578480,5073924.1833427101373672,"155"
241072.5654112786578480,5073524.1833427101373672,241272.5654112786578480,5073724.1833427101373672,"156"
241072.5654112786578480,5073324.1833427101373672,241272.5654112786578480,5073524.1833427101373672,"157"
241072.5654112786578480,5073124.1833427101373672,241272.5654112786578480,5073324.1833427101373672,"158"
241072.5654112786578480,5072924.1833427101373672,241272.5654112786578480,5073124.1833427101373672,"159"
241072.5654112786578480,5072724.1833427101373672,241272.5654112786578480,5072924.1833427101373672,"160"
241072.5654112786578480,5072524.1833427101373672,241272.5654112786578480,5072724.1833427101373672,"161"
241072.5654112786578480,5072324.1833427101373672,241272.5654112786578480,5072524.1833427101373672,"162"
241072.5654112786578480,5072124.1833427101373672,241272.5654112786578480,5072324.1833427101373672,"163"
241072.5654112786578480,5071924.1833427101373672,241272.5654112786578480,5072124.1833427101373672,"164"
241072.5654112786578480,5071724.1833427101373672,241272.5654112786578480,5071924.1833427101373672,"165"
241072.5654112786578480,5071524.1833427101373672,241272.5654112786578480,5071724.1833427101373672,"166"
241072.5654112786578480,5071324.1833427101373672,241272.5654112786578480,5071524.1833427101373672,"167"
241072.5654112786578480,5071124.1833427101373672,241272.5654112786578480,5071324.1833427101373672,"168"
241072.5654112786578480,5070924.1833427101373672,241272.5654112786578480,5071124.1833427101373672,"169"
241072.5654112786578480,5070724.1833427101373672,241272.5654112786578480,5070924.1833427101373672,"170"
241072.5654112786578480,5070524.1833427101373672,241272.5654112786578480,5070724.1833427101373672,"171"
241072.5654112786578480,5070324.1833427101373672,241272.5654112786578480,5070524.1833427101373672,"172"
241072.5654112786578480,5070124.1833427101373672,241272.5654112786578480,5070324.1833427101373672,"173"
241072.5654112786578480,5069924.1833427101373672,241272.5654112786578480,5070124.1833427101373672,"174"
241272.5654112786578480,5075524.1833427101373672,241472.5654112786578480,5075724.1833427101373672,"175"
241272.5654112786578480,5075324.1833427101373672,241472.5654112786578480,5075524.1833427101373672,"176"
241272.5654112786578480,5075124.1833427101373672,241472.5654112786578480,5075324.1833427101373672,"177"
241272.5654112786578480,5074924.1833427101373672,241472.5654112786578480,5075124.1833427101373672,"178"
241272.5654112786578480,5074724.1833427101373672,241472.5654112786578480,5074924.1833427101373672,"179"
241272.5654112786578480,5074524.1833427101373672,241472.5654112786578480,5074724.1833427101373672,"180"
241272.5654112786578480,5074324.1833427101373672,241472.5654112786578480,5074524.1833427101373672,"181"
241272.5654112786578480,5074124.1833427101373672,241472.5654112786578480,5074324.1833427101373672,"182"
241272.5654112786578480,5073924.1833427101373672,241472.5654112786578480,5074124.1833427101373672,"183"
241272.5654112786578480,5073724.1833427101373672,241472.5654112786578480,5073924.1833427101373672,"184"
241272.5654112786578480,5073524.1833427101373672,241472.5654112786578480,5073724.1833427101373672,"185"
241272.5654112786578480,5073324.1833427101373672,241472.5654112786578480,5073524.1833427101373672,"186"
241272.5654112786578480,5073124.1833427101373672,241472.5654112786578480,5073324.1833427101373672,"187"
241272.5654112786578480,5072924.1833427101373672,241472.5654112786578480,5073124.1833427101373672,"188"
241272.5654112786578480,5072724.1833427101373672,241472.5654112786578480,5072924.1833427101373672,"189"
241272.5654112786578480,5072524.1833427101373672,241472.5654112786578480,5072724.1833427101373672,"190"
241272.5654112786578480,5072324.1833427101373672,241472.5654112786578480,5072524.1833427101373672,"191"
241272.5654112786578480,5072124.1833427101373672,241472.5654112786578480,5072324.1833427101373672,"192"
241272.5654112786578480,5071924.1833427101373672,241472.5654112786578480,5072124.1833427101373672,"193"
241272.5654112786578480,5071724.1833427101373672,241472.5654112786578480,5071924.1833427101373672,"194"
241272.5654112786578480,5071524.1833427101373672,241472.5654112786578480,5071724.1833427101373672,"195"
241272.5654112786578480,5071324.1833427101373672,241472.5654112786578480,5071524.1833427101373672,"196"
241272.5654112786578480,5071124.1833427101373672,241472.5654112786578480,5071324.1833427101373672,"197"
241272.5654112786578480,5070924.1833427101373672,241472.5654112786578480,5071124.1833427101373672,"198"
241272.5654112786578480,5070724.1833427101373672,241472.5654112786578480,5070924.1833427101373672,"199"
241272.5654112786578480,5070524.1833427101373672,241472.5654112786578480,5070724.1833427101373672,"200"
241272.5654112786578480,5070324.1833427101373672,241472.5654112786578480,5070524.1833427101373672,"201"
241272.5654112786578480,5070124.1833427101373672,241472.5654112786578480,5070324.1833427101373672,"202"
241272.5654112786578480,5069924.1833427101373672,241472.5654112786578480,5070124.1833427101373672,"203"
241472.5654112786578480,5075524.1833427101373672,241672.5654112786578480,5075724.1833427101373672,"204"
241472.5654112786578480,5075324.1833427101373672,241672.5654112786578480,5075524.1833427101373672,"205"
241472.5654112786578480,5075124.1833427101373672,241672.5654112786578480,5075324.1833427101373672,"206"
241472.5654112786578480,5074924.1833427101373672,241672.5654112786578480,5075124.1833427101373672,"207"
241472.5654112786578480,5074724.1833427101373672,241672.5654112786578480,5074924.1833427101373672,"208"
241472.5654112786578480,5074524.1833427101373672,241672.5654112786578480,5074724.1833427101373672,"209"
241472.5654112786578480,5074324.1833427101373672,241672.5654112786578480,5074524.1833427101373672,"210"
241472.5654112786578480,5074124.1833427101373672,241672.5654112786578480,5074324.1833427101373672,"211"
241472.5654112786578480,5073924.1833427101373672,241672.5654112786578480,5074124.1833427101373672,"212"
241472.5654112786578480,5073724.1833427101373672,241672.5654112786578480,5073924.1833427101373672,"213"
241472.5654112786578480,5073524.1833427101373672,241672.5654112786578480,5073724.1833427101373672,"214"
241472.5654112786578480,5073324.1833427101373672,241672.5654112786578480,5073524.1833427101373672,"215"
241472.5654112786578480,5073124.1833427101373672,241672.5654112786578480,5073324.1833427101373672,"216"
241472.5654112786578480,5072924.1833427101373672,241672.5654112786578480,5073124.1833427101373672,"217"
241472.5654112786578480,5072724.1833427101373672,241672.5654112786578480,5072924.1833427101373672,"218"
241472.5654112786578480,5072524.1833427101373672,241672.5654112786578480,5072724.1833427101373672,"219"
241472.5654112786578480,5072324.1833427101373672,241672.5654112786578480,5072524.1833427101373672,"220"
241472.5654112786578480,5072124.1833427101373672,241672.5654112786578480,5072324.1833427101373672,"221"
241472.5654112786578480,5071924.1833427101373672,241672.5654112786578480,5072124.1833427101373672,"222"
241472.5654112786578480,5071724.1833427101373672,241672.5654112786578480,5071924.1833427101373672,"223"
241472.5654112786578480,5071524.1833427101373672,241672.5654112786578480,5071724.1833427101373672,"224"
241472.5654112786578480,5071324.1833427101373672,241672.5654112786578480,5071524.1833427101373672,"225"
241472.5654112786578480,5071124.1833427101373672,241672.5654112786578480,5071324.1833427101373672,"226"
241472.5654112786578480,5070924.1833427101373672,241672.5654112786578480,5071124.1833427101373672,"227"
241472.5654112786578480,5070724.1833427101373672,241672.5654112786578480,5070924.1833427101373672,"228"
241472.5654112786578480,5070524.1833427101373672,241672.5654112786578480,5070724.1833427101373672,"229"
241472.5654112786578480,5070324.1833427101373672,241672.5654112786578480,5070524.1833427101373672,"230"
241472.5654112786578480,5070124.1833427101373672,241672.5654112786578480,5070324.1833427101373672,"231"
241472.5654112786578480,5069924.1833427101373672,241672.5654112786578480,5070124.1833427101373672,"232"
241672.5654112786578480,5075524.1833427101373672,241872.5654112786578480,5075724.1833427101373672,"233"
241672.5654112786578480,5075324.1833427101373672,241872.5654112786578480,5075524.1833427101373672,"234"
241672.5654112786578480,5075124.1833427101373672,241872.5654112786578480,5075324.1833427101373672,"235"
241672.5654112786578480,5074924.1833427101373672,241872.5654112786578480,5075124.1833427101373672,"236"
241672.5654112786578480,5074724.1833427101373672,241872.5654112786578480,5074924.1833427101373672,"237"
241672.5654112786578480,5074524.1833427101373672,241872.5654112786578480,5074724.1833427101373672,"238"
241672.5654112786578480,5074324.1833427101373672,241872.5654112786578480,5074524.1833427101373672,"239"
241672.5654112786578480,5074124.1833427101373672,241872.5654112786578480,5074324.1833427101373672,"240"
241672.5654112786578480,5073924.1833427101373672,241872.5654112786578480,5074124.1833427101373672,"241"
241672.5654112786578480,5073724.1833427101373672,241872.5654112786578480,5073924.1833427101373672,"242"
241672.5654112786578480,5073524.1833427101373672,241872.5654112786578480,5073724.1833427101373672,"243"
241672.5654112786578480,5073324.1833427101373672,241872.5654112786578480,5073524.1833427101373672,"244"
241672.5654112786578480,5073124.1833427101373672,241872.5654112786578480,5073324.1833427101373672,"245"
241672.5654112786578480,5072924.1833427101373672,241872.5654112786578480,5073124.1833427101373672,"246"
241672.5654112786578480,5072724.1833427101373672,241872.5654112786578480,5072924.1833427101373672,"247"
241672.5654112786578480,5072524.1833427101373672,241872.5654112786578480,5072724.1833427101373672,"248"
241672.5654112786578480,5072324.1833427101373672,241872.5654112786578480,5072524.1833427101373672,"249"
241672.5654112786578480,5072124.1833427101373672,241872.5654112786578480,5072324.1833427101373672,"250"
241672.5654112786578480,5071924.1833427101373672,241872.5654112786578480,5072124.1833427101373672,"251"
241672.5654112786578480,5071724.1833427101373672,241872.5654112786578480,5071924.1833427101373672,"252"
241672.5654112786578480,5071524.1833427101373672,241872.5654112786578480,5071724.1833427101373672,"253"
241672.5654112786578480,5071324.1833427101373672,241872.5654112786578480,5071524.1833427101373672,"254"
241672.5654112786578480,5071124.1833427101373672,241872.5654112786578480,5071324.1833427101373672,"255"
241672.5654112786578480,5070924.1833427101373672,241872.5654112786578480,5071124.1833427101373672,"256"
241672.5654112786578480,5070724.1833427101373672,241872.5654112786578480,5070924.1833427101373672,"257"
241672.5654112786578480,5070524.1833427101373672,241872.5654112786578480,5070724.1833427101373672,"258"
241672.5654112786578480,5070324.1833427101373672,241872.5654112786578480,5070524.1833427101373672,"259"
241672.5654112786578480,5070124.1833427101373672,241872.5654112786578480,5070324.1833427101373672,"260"
241672.5654112786578480,5069924.1833427101373672,241872.5654112786578480,5070124.1833427101373672,"261"
241872.5654112786578480,5075524.1833427101373672,242072.5654112786578480,5075724.1833427101373672,"262"
241872.5654112786578480,5075324.1833427101373672,242072.5654112786578480,5075524.1833427101373672,"263"
241872.5654112786578480,5075124.1833427101373672,242072.5654112786578480,5075324.1833427101373672,"264"
241872.5654112786578480,5074924.1833427101373672,242072.5654112786578480,5075124.1833427101373672,"265"
241872.5654112786578480,5074724.1833427101373672,242072.5654112786578480,5074924.1833427101373672,"266"
241872.5654112786578480,5074524.1833427101373672,242072.5654112786578480,5074724.1833427101373672,"267"
241872.5654112786578480,5074324.1833427101373672,242072.5654112786578480,5074524.1833427101373672,"268"
241872.5654112786578480,5074124.1833427101373672,242072.5654112786578480,5074324.1833427101373672,"269"
241872.5654112786578480,5073924.1833427101373672,242072.5654112786578480,5074124.1833427101373672,"270"
241872.5654112786578480,5073724.1833427101373672,242072.5654112786578480,5073924.1833427101373672,"271"
241872.5654112786578480,5073524.1833427101373672,242072.5654112786578480,5073724.1833427101373672,"272"
241872.5654112786578480,5073324.1833427101373672,242072.5654112786578480,5073524.1833427101373672,"273"
241872.5654112786578480,5073124.1833427101373672,242072.5654112786578480,5073324.1833427101373672,"274"
241872.5654112786578480,5072924.1833427101373672,242072.5654112786578480,5073124.1833427101373672,"275"
241872.5654112786578480,5072724.1833427101373672,242072.5654112786578480,5072924.1833427101373672,"276"
241872.5654112786578480,5072524.1833427101373672,242072.5654112786578480,5072724.1833427101373672,"277"
241872.5654112786578480,5072324.1833427101373672,242072.5654112786578480,5072524.1833427101373672,"278"
241872.5654112786578480,5072124.1833427101373672,242072.5654112786578480,5072324.1833427101373672,"279"
241872.5654112786578480,5071924.1833427101373672,242072.5654112786578480,5072124.1833427101373672,"280"
241872.5654112786578480,5071724.1833427101373672,242072.5654112786578480,5071924.1833427101373672,"281"
241872.5654112786578480,5071524.1833427101373672,242072.5654112786578480,5071724.1833427101373672,"282"
241872.5654112786578480,5071324.1833427101373672,242072.5654112786578480,5071524.1833427101373672,"283"
241872.5654112786578480,5071124.1833427101373672,242072.5654112786578480,5071324.1833427101373672,"284"
241872.5654112786578480,5070924.1833427101373672,242072.5654112786578480,5071124.1833427101373672,"285"
241872.5654112786578480,5070724.1833427101373672,242072.5654112786578480,5070924.1833427101373672,"286"
241872.5654112786578480,5070524.1833427101373672,242072.5654112786578480,5070724.1833427101373672,"287"
241872.5654112786578480,5070324.1833427101373672,242072.5654112786578480,5070524.1833427101373672,"288"
241872.5654112786578480,5070124.1833427101373672,242072.5654112786578480,5070324.1833427101373672,"289"
241872.5654112786578480,5069924.1833427101373672,242072.5654112786578480,5070124.1833427101373672,"290"
242072.5654112786578480,5075524.1833427101373672,242272.5654112786578480,5075724.1833427101373672,"291"
242072.5654112786578480,5075324.1833427101373672,242272.5654112786578480,5075524.1833427101373672,"292"
242072.5654112786578480,5075124.1833427101373672,242272.5654112786578480,5075324.1833427101373672,"293"
242072.5654112786578480,5074924.1833427101373672,242272.5654112786578480,5075124.1833427101373672,"294"
242072.5654112786578480,5074724.1833427101373672,242272.5654112786578480,5074924.1833427101373672,"295"
242072.5654112786578480,5074524.1833427101373672,242272.5654112786578480,5074724.1833427101373672,"296"
242072.5654112786578480,5074324.1833427101373672,242272.5654112786578480,5074524.1833427101373672,"297"
242072.5654112786578480,5074124.1833427101373672,242272.5654112786578480,5074324.1833427101373672,"298"
242072.5654112786578480,5073924.1833427101373672,242272.5654112786578480,5074124.1833427101373672,"299"
242072.5654112786578480,5073724.1833427101373672,242272.5654112786578480,5073924.1833427101373672,"300"
242072.5654112786578480,5073524.1833427101373672,242272.5654112786578480,5073724.1833427101373672,"301"
242072.5654112786578480,5073324.1833427101373672,242272.5654112786578480,5073524.1833427101373672,"302"
242072.5654112786578480,5073124.1833427101373672,242272.5654112786578480,5073324.1833427101373672,"303"
